title,organization,rating,review_count,difficulty,course_type,duration,skills,url,is_free,language,course_id
Capstone Project: Applying Business Analysis Skills ,IBM,4.75,12,Advanced,Course,ONE_TO_THREE_MONTHS,"Risk Mitigation, Business Process Modeling, Risk Analysis, Project Scoping, Stakeholder Management, Risk Management, Work Breakdown Structure, Stakeholder Engagement, Scope Management, Business Requirements, Presentations, Requirements Elicitation, Business Analysis, Looker (Software), Requirements Analysis, Project Management, Process Optimization, Data Analysis Software, Operational Analysis, Dashboard",/learn/capstone-project-applying-business-analysis-skills,False,,course~T6G7p4vcEe--oAr_y6Q6Xw
Advanced Relational Database and SQL,Coursera Project Network,4.512886597938144,388,Advanced,Guided Project,LESS_THAN_TWO_HOURS,"Stored Procedure, SQL, Data Presentation, Query Languages, Relational Databases, Database Development, Database Administration, Data Science",/projects/advanced-rdb-sql,False,,course~O3t-aJvgEeqovwoNHSIRrQ
Sourcing Excellence,Rutgers the State University of New Jersey,4.782608695652174,23,Advanced,Course,ONE_TO_FOUR_WEEKS,"Supply Chain Management, Strategic Sourcing, Forecasting, Supply Chain Planning, Materials Management, Procurement, Supplier Management, Inventory Management System, Cash Management, Business Process Reengineering, Payment Processing, Product Quality (QA/QC)",/learn/sourcing-excellence,False,,course~qJFAYk2DEe6lIQ6Z5EVHQQ
Piling Construction and practices,L&T EduTech,4.8,25,Advanced,Specialization,THREE_TO_SIX_MONTHS,"Construction, Construction Engineering, Product Testing, Structural Engineering, Building Codes, Construction Inspection, Construction Management, Construction Estimating, Civil Engineering, Structural Analysis, Finite Element Methods, Engineering Analysis, Safety Assurance, Engineering Design Process, Engineering Calculations, Engineering Drawings, 3D Modeling",/specializations/piling-construction-and-practices,False,,s12n~T7mVnVD2RyWSJa2ZFcOJfw
"CCNA Expert – Network Automation, Cloud, and Emerging Technologies",Packt,4.777777777777778,18,Advanced,Course,ONE_TO_THREE_MONTHS,"Wireless Networks, Cloud Computing, Network Monitoring, Network Security, Event Monitoring, Network Performance Management, Software-Defined Networking, Ansible, Network Administration, IT Automation, Computer Networking, Authentications, Virtualization, Encryption, Generative AI, Artificial Intelligence and Machine Learning (AI/ML), Restful API",/learn/packt-network-management-automation-and-emerging-technologies-2efp6,False,,course~tIGmgW6WEe-6xRKldbKQ1w
Practice Exam for Scrum.org PSPO I Certification,SkillUp EdTech,4.75,8,Advanced,Course,ONE_TO_FOUR_WEEKS,"Agile Product Development, Agile Project Management, Agile Methodology, Scaled Agile Framework, Product Management, Sprint Retrospectives, Sprint Planning, Backlogs, User Acceptance Testing (UAT), Prioritization",/learn/practice-exam-for-scrum-org-pspo1-certification,False,,course~6c2OAqwjEe-NGg6igj04HQ
Production of concrete,L&T EduTech,,0,Advanced,Course,ONE_TO_FOUR_WEEKS,"Production Process, Manufacturing and Production, Manufacturing Operations, Construction Engineering, Plant Operations and Management, Construction, Manufacturing Processes, Laboratory Testing, Process Validation, Product Testing, Civil Engineering, Manufacturing Standards, Technical Standard, Engineering Calculations",/learn/production-of-concrete,False,,course~jS9tE_ixEe-WNg6yNL9DQw
"Advanced Networking, Virtualization, and Security",Packt,5.0,4,Advanced,Course,ONE_TO_THREE_MONTHS,"Network Monitoring, Data Centers, Network Security, Wide Area Networks, Network Troubleshooting, Virtual Machines, Network Administration, Network Architecture, Wireless Networks, Virtualization, Virtual Private Networks (VPN), Network Infrastructure, Computer Networking, Firewall, TCP/IP, Cloud Computing, Internet Of Things, Cybersecurity, Network Protocols",/learn/packt-comptia-network-certification-n10-008-the-total-course-osq6i,False,,course~cpyCkLQfEe-sywr_75D7Fw
Entrepreneurial Mindset,Tecnológico de Monterrey,4.372093023255814,43,Advanced,Course,ONE_TO_FOUR_WEEKS,"Innovation, Business Modeling, Entrepreneurship, Lean Methodologies, Corporate Strategy, New Product Development, Business Strategy, New Business Development, Product Management, Value Propositions, Customer Insights",/learn/entrepreneurialmindset,False,,course~40P-6j0PEeuwehK5Ir7QEw
Kinetics: Studying Spacecraft Motion,University of Colorado Boulder,4.8106060606060606,132,Advanced,Course,ONE_TO_FOUR_WEEKS,"Mechanics, Torque (Physics), Engineering Calculations, Engineering Analysis, Differential Equations, Mathematical Modeling, Engineering, Simulation and Simulation Software, Applied Mathematics, Linear Algebra, Physics",/learn/spacecraft-dynamics-kinetics,False,,course~hb2kM-SqEeavJhLJu8-cXg
Back-end Application Development Capstone Project,IBM,4.972972972972973,37,Advanced,Course,ONE_TO_THREE_MONTHS,"NoSQL, MongoDB, Flask (Web Framework), Application Deployment, IBM Cloud, Databases, Back-End Web Development, Database Systems, Django (Web Framework), Cloud Development, Cloud Applications, OpenShift, Microservices, Kubernetes, Web Applications, Containerization, Application Development, Web Services, Restful API, Scalability",/learn/backend-development-capstone-project,False,,course~PlpNlmwSEe2BqQ42L7X-Zw
Data Structures & Backend with Java,Board Infinity,4.285714285714286,112,Advanced,Course,ONE_TO_FOUR_WEEKS,"Spring Boot, Restful API, Model View Controller, Spring Framework, Java, Java Programming, Web Services, Back-End Web Development, Data Structures, Object Oriented Programming (OOP), Authentications, Authorization (Computing)",/learn/data-structures--backend-with-java,False,,course~jl8oMAncEe6qxxJMO02QfQ
Cross-border road transport in EU law context,Erasmus University Rotterdam,4.3,10,Advanced,Course,ONE_TO_THREE_MONTHS,"Transportation Operations, Law, Regulation, and Compliance, Case Law, Labor Law, Labor Relations, Immigration Law, Commercial Laws, Regulation and Legal Compliance, Employee Relations, Civil Law, Legal Research",/learn/transport-eu-law,True,,course~zo70rNAiEee8ow4eUb1zXA
Java Development Capstone Project,IBM,5.0,4,Advanced,Course,ONE_TO_THREE_MONTHS,"Database Design, Continuous Integration, Restful API, User Requirements Documents, Docker (Software), Model View Controller, Front-End Web Development, Databases, User Story, CI/CD, Java, Java Programming, Hibernate (Java), Database Application, HTML and CSS, Full-Stack Web Development, Spring Boot, Java Platform Enterprise Edition (J2EE), Back-End Web Development, Software Design Documents",/learn/java-development-capstone-project,False,,course~zdKmx_LtEe--nhIUP1DqPQ
Practice Exam for Tableau Certified Data Analyst,SkillUp EdTech,4.7368421052631575,19,Advanced,Course,ONE_TO_FOUR_WEEKS,"Tableau Software, Data Storytelling, Data Visualization Software, Data Analysis, Dashboard, Business Intelligence, Interactive Data Visualization",/learn/practice-exam-for-tableau-certified-data-analyst,False,,course~Uq3s_TkzEe-9Ig7qA4dB5w
Construction Equipment Maintenance & Safety,L&T EduTech,4.0,1,Advanced,Course,ONE_TO_THREE_MONTHS,"Safety Training, Maintenance, Repair, and Facility Services, Safety Assurance, Construction, Construction Engineering, Equipment Design, Facility Management and Maintenance, General Construction and Construction Labor, Plant Operations and Management, Construction Management, Risk Control, Environmental Regulations",/learn/construction-equipment-maintenance--safety,False,,course~zjABf_mkEe-WoRL0uMzXDQ
Create a Targeted Ad With Facebook Audience Insights,Coursera Project Network,4.375,56,Advanced,Guided Project,LESS_THAN_TWO_HOURS,"Target Audience, Facebook, Advertising, Online Advertising, Social Media Campaigns, Paid media, Marketing, Social Media, Customer Data Management, Digital Marketing",/projects/create-targeted-ad-facebook-audience-insights,True,,course~P9XYJwlSEeyfCRK_crecDw
Advanced Agile for Product Managers: Scaling Agile Teams,Coursera Instructor Network,5.0,1,Advanced,Course,ONE_TO_FOUR_WEEKS,"Scaled Agile Framework, Agile Product Development, Agile Project Management, Sprint Planning, Agile Methodology, Collaborative Software, Cross-Functional Collaboration, Dependency Analysis, Strategic Leadership, Product Management, Product Roadmaps, Scalability, Collaboration, Leadership, Performance Measurement, Team Performance Management, Release Management, Prioritization, Capacity Management, Estimation",/learn/advanced-agile-for-product-managers-scaling-agile-teams,True,,course~Bw082iaBEfC81Ar_zAZhPw
Genome Assembly Programming Challenge,University of California San Diego,4.514450867052023,346,Advanced,Course,ONE_TO_FOUR_WEEKS,"Bioinformatics, Graph Theory, Epidemiology, Infectious Diseases, Network Analysis, Program Development, Molecular Biology, Computational Thinking, Algorithms",/learn/assembling-genomes,False,,course~d0Vop3l1EeW3pg6oA-kqJQ
Getting Started with Leadership,Queen Mary University of London,4.64367816091954,87,Advanced,Course,ONE_TO_FOUR_WEEKS,"Stakeholder Management, Organizational Change, Time Management, Organizational Leadership, Leadership and Management, Organizational Structure, Business Leadership, Leadership, Executive Presence, Leadership Development, Influencing",/learn/getting-started-making-sense-of-you-and-your-world-of-work,False,,course~Jk0xds3AEeu0KQ5V9fFcUQ
Spacecraft Dynamics Capstone: Mars Mission,University of Colorado Boulder,4.591836734693878,49,Advanced,Course,ONE_TO_THREE_MONTHS,"Control Systems, Numerical Analysis, Simulations, Engineering Analysis, Visualization (Computer Graphics), Engineering Calculations, Torque (Physics), Mathematical Modeling, Matlab",/learn/capstone-mars-mission,False,,course~-OhCD5y-EeizghIFbOmg-g
Data Engineering Capstone Project,IBM,4.698412698412699,126,Advanced,Course,ONE_TO_THREE_MONTHS,"Apache Spark, Data Warehousing, Extract, Transform, Load, IBM DB2, IBM Cognos Analytics, Big Data, Databases, PostgreSQL, Relational Databases, Data Infrastructure, Data Architecture, NoSQL, Data Pipelines, Applied Machine Learning, MongoDB, SQL, MySQL, Data Analysis, Dashboard, Python Programming",/learn/data-enginering-capstone-project,False,,course~4q1YCc97Eeux6ApRYvYN1w
The Business Intelligence (BI) Analyst Capstone Project,SkillUp EdTech,4.735294117647059,34,Advanced,Course,ONE_TO_THREE_MONTHS,"Presentations, Business Intelligence, Dashboard, Tableau Software, IBM Cognos Analytics, Statistical Analysis, Data Analysis, Looker (Software), Regression Analysis, Data Visualization, PostgreSQL, Microsoft PowerPoint, Pivot Tables And Charts, Data Visualization Software, Data Cleansing, Microsoft Excel, SQL, Data Manipulation, LinkedIn, Data Quality",/learn/bi-analyst-capstone-project,False,,course~15Vdj48GEe6xzArT8MnIvQ
Advanced Frontend Development and Deployment,Packt,5.0,3,Advanced,Course,ONE_TO_THREE_MONTHS,"Application Deployment, React Redux, Full-Stack Web Development, React.js, Authentications, Node.JS, Web Applications, Front-End Web Development, Authorization (Computing), User Accounts, User Interface (UI), GitHub, Command-Line Interface",/learn/packt-advanced-frontend-development-and-deployment-l9mi4,False,,course~IWNI-HUhEe-CnQ7q4pwsMw
Bayesian Statistics: Capstone Project,"University of California, Santa Cruz",4.0,5,Advanced,Course,ONE_TO_FOUR_WEEKS,"Bayesian Statistics, Technical Communication, R Programming, Statistical Analysis, Statistical Modeling, Data Analysis, Advanced Analytics, Time Series Analysis and Forecasting, Markov Model, Statistical Methods, Predictive Modeling, Sampling (Statistics), Probability Distribution",/learn/bayesian-statistics-capstone,False,,course~50CbBIXOEeuuVxILgxt9Nw
In core nuclear fuel management,Universidad Nacional Autónoma de México,4.875,8,Advanced,Course,ONE_TO_THREE_MONTHS,"Thermal Management, Process Engineering, Chemical Engineering, Energy and Utilities, Engineering Design Process, Engineering Calculations, Control Systems, Cost Estimation, Mathematical Modeling, Simulation and Simulation Software",/learn/nfm-incore,False,,course~NK4HGIyVEe64ThKbQraZ2w
Advanced Creative Thinking and AI: Tools for Success,Imperial College London,4.682926829268292,82,Advanced,Course,ONE_TO_THREE_MONTHS,"Design Thinking, Creative Thinking, Creativity, Brainstorming, Cognitive flexibility, Ideation, Innovation, Artificial Intelligence, Critical Thinking, Problem Solving",/learn/advanced-creative-thinking,False,,course~1h1TW8f-Ee2EthIjloVnZw
The Teacher's Social and Emotional Learning,University of Colorado Boulder,4.706505295007564,661,Advanced,Course,ONE_TO_THREE_MONTHS,"Self-Awareness, Teaching, Empathy, Growth Mindedness, Resilience, Persistence, Relationship Building",/learn/teachers-social-emotional-learning,False,,course~-MAs2uGGEea3uhKgRSNY-g
Program Manager Capstone,IBM,4.857142857142857,14,Advanced,Course,ONE_TO_THREE_MONTHS,"Program Management, Project Management Life Cycle, Stakeholder Management, Communication Planning, Project Management, Stakeholder Communications, Project Planning, Project Closure, Resource Management, Risk Management, Portfolio Management, Organizational Strategy, Benefits Administration, Professional Networking",/learn/program-manager-capstone,False,,course~1WEwdGF8Ee-e0g4kKcdYJQ
ARM Cortex (STM32) Deep Dive: Mastering Embedded Systems,EDUCBA,4.6521739130434785,46,Advanced,Course,ONE_TO_FOUR_WEEKS,"Embedded Software, Embedded Systems, Peripheral Devices, C (Programming Language), System Programming, Hardware Architecture, Data Structures, Debugging, Hardware Troubleshooting, Development Environment, Performance Tuning, Integrated Development Environments, C++ (Programming Language)",/learn/arm-cortex-stm32-deep-dive-mastering-embedded-systems,False,,course~ZL2Zehc0Ee-dkgr_5HC_tw
Advanced Grammar & Punctuation Project,"University of California, Irvine",4.7555555555555555,135,Advanced,Course,ONE_TO_THREE_MONTHS,"Video Production, Grammar, Peer Review, Writing, Editing, Proofreading, English Language, Creativity",/learn/advanced-grammar-project,False,,course~RBX8Py25Eeak_wpSxm3D3w
SEL for Students: A Path to Social Emotional Well-Being,University of Colorado Boulder,4.766233766233766,308,Advanced,Course,ONE_TO_THREE_MONTHS,"Program Evaluation, Higher Education, Education and Training, Child Development, Goal Setting, Curriculum Development, Self-Awareness, Emotional Intelligence, Social Skills, Research, Research Methodologies",/learn/sel-for-students,False,,course~BsDE8uGHEeaMGQ6ZODtjdg
